"Ethnicity",""
"All","2.85"
"Bangladeshi","2.62"
"Chinese","3.00"
"Indian","2.84"
"Pakistani","2.83"
"Asian other","2.68"
"Black","2.75"
"Mixed","3.07"
"White","2.85"
"White Gypsy / Traveller","?"
"Arab","3.46"
"Other","3.02"
